Provider Id,Provider Name,Provider Street Address,Provider State,Provider Zip Code,"latitude,longitude",County,
340016,MEDWEST HARRIS,68 HOSPITAL RD,NC,28779,"35.384078,-83.202572",jackson,
340017,MARGARET R PARDEE MEMORIAL HOSPITAL,800 N JUSTICE ST,NC,28791,"35.320853,-82.467738",henderson,
340020,CENTRAL CAROLINA HOSPITAL,1135 CARTHAGE ST,NC,27330,"35.468937,-79.186681",lee,
340021,CLEVELAND REGIONAL MEDICAL CENTER,201 E GROVER ST,NC,28150,"35.303158,-81.536182",cleveland,
340023,PARK RIDGE HEALTH,100 HOSPITAL DRIVE,NC,28792,"35.389732,-82.488145",henderson,
340024,SAMPSON REGIONAL MEDICAL CENTER,607 BEAMAN ST,NC,28328,"35.008338,-78.323393",sampson,
340027,LENOIR MEMORIAL HOSPITAL,100 AIRPORT RD,NC,28501,"35.290102,-77.580396",lenoir,
340028,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000,NC,28302,"35.032064,-78.93455",cumberland,
340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3708 DUMC  ERWIN RD,NC,27710,"36.007098,-78.937123",durham,
340032,GASTON MEMORIAL HOSPITAL,2525 COURT DR,NC,28052,"35.271753,-81.139036",gaston,
340036,FRANKLIN REGIONAL MEDICAL CENTER,100 HOSPITAL DR BOX 609,NC,27549,"36.112331,-78.294096",franklin,
340037,KINGS MOUNTAIN HOSPITAL INC,706 W KING ST,NC,28086,"35.24162,-81.356891",cleveland,
340038,BEAUFORT COUNTY MEDICAL CENTER,628 E 12TH ST,NC,27889,"35.549147,-77.039825",beaufort,
340039,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR  P O BOX 1828,NC,28677,"35.799858,-80.87863",iredell,
340040,PITT COUNTY MEMORIAL HOSPITAL,2100 STANTONSBURG RD PO BOX 6028,NC,27835,"35.606963,-77.403774",pitt,
340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,NC,28645,"35.910583,-81.535123",caldwell,
340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,NC,28540,"34.762999,-77.385125",onslow,
340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,NC,27157,"36.090657,-80.271539",forsyth,
340049,NORTH CAROLINA SPECIALTY HOSPITAL,3916 BEN FRANKLIN BOULEVARD,NC,27704,"36.042904,-78.896895",durham,
340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408,NC,28359,"34.637079,-79.011852",robeson,
340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,NC,28607,"36.198777,-81.652227",watauga,
340053,PRESBYTERIAN HOSPITAL,200 HAWTHORNE LANE BOX 33549,NC,28233,"35.212161,-80.823954",mecklenburg,
340055,VALDESE GENERAL HOSPITAL INC,720 MALCOLM BLVD,NC,28690,"35.747586,-81.523405",burke,
340060,MOREHEAD MEMORIAL HOSPITAL,117 E KINGS HIGHWAY,NC,27288,"36.493679,-79.738251",rockingham,
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,NC,27514,"35.903836,-79.049455",orange,
340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NC,28659,"36.15843,-81.157175",wilkes,
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,NC,28472,"34.337477,-78.694563",columbus,
340069,WAKEMED RALEIGH CAMPUS,3000 NEW BERN AVE,NC,27610,"35.784392,-78.588139",wake,
340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD PO BOX 202,NC,27216,"36.061815,-79.501252",alamance,
340071,BETSY JOHNSON REGIONAL  HOSPITAL,800 TILGHMAN DR,NC,28334,"35.307153,-78.634739",harnett,
340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,NC,27609,"35.828677,-78.617966",wake,
340075,GRACE HOSPITAL INC,2201 S STERLING ST,NC,28655,"35.726929,-81.654364",burke,
340084,ANSON COMMUNITY HOSPITAL,500 MORVEN ROAD,NC,28170,"34.961334,-80.075521",anson,
340085,THOMASVILLE MEDICAL CENTER,207 OLD LEXINGTON RD BOX 789,NC,27360,"35.879862,-80.111461",davidson,
340087,THE MCDOWELL HOSPITAL,430 RANKIN DRIVE P O BOX 730,NC,28752,"35.66383,-82.028323",mcdowell,
340090,JOHNSTON MEMORIAL HOSPITAL,509 BRIGHT LEAF BLVD,NC,27577,"35.514266,-78.33435",johnston,
340091,MOSES H CONE MEMORIAL HOSPITAL THE,1200 N ELM ST,NC,27401,"36.091045,-79.7865",guilford,
340096,LEXINGTON MEMORIAL HOSPITAL INC,250 HOSPITAL DRIVE PO BOX 1817,NC,27293,"35.804748,-80.287721",davidson,
340097,HUGH CHATHAM MEMORIAL HOSPITAL,180 PARKWOOD DR,NC,28621,"36.261809,-80.838577",surry,
340098,CAROLINAS MED CENTER-MERCY,2001 VAIL AVE,NC,28207,"35.210396,-80.821267",mecklenburg,
340099,ROANOKE CHOWAN HOSPITAL,500 S ACADEMY ST,NC,27910,"36.285534,-76.994882",hertford,
340106,SANDHILLS REGIONAL MEDICAL CENTER,1000 WEST HAMLET AVENUE,NC,28345,"34.902264,-79.711273",richmond,
340107,HERITAGE HOSPITAL,111 HOSPITAL DR,NC,27886,"35.921774,-77.557019",edgecombe,
340109,ALBEMARLE HOSPITAL AUTHORITY,1144 N ROAD ST,NC,27909,"36.323363,-76.218778",pasquotank,
340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,NC,28203,"35.20321,-80.838653",mecklenburg,
340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,NC,27607,"35.81787,-78.702538",wake,
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,NC,28374,"35.206295,-79.458365",moore,
340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,NC,28601,"35.7376,-81.337175",catawba,
340119,STANLY REGIONAL MEDICAL CENTER,301 YADKIN ST,NC,28001,"35.364566,-80.194498",stanly,
340120,DUPLIN GENERAL HOSPITAL,401 N MAIN ST,NC,28349,"34.964915,-77.961786",duplin,
340123,RANDOLPH HOSPITAL,364 WHITE OAK STREET,NC,27204,"35.711557,-79.813743",randolph,
340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,NC,27893,"35.717711,-77.944417",wilson,
340127,GRANVILLE MEDICAL CENTER,COLLEGE ST BOX 947,NC,27565,"36.326184,-78.59447",granville,
340129,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD,NC,28117,"35.549068,-80.854179",iredell,
340130,CAROLINAS MEDICAL CENTER-UNION,600 HOSPITAL DR,NC,28110,"34.975537,-80.522619",union,
340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NC,28560,"35.114403,-77.067025",Craven,
340132,MARIA PARHAM MEDICAL CENTER,PO BOX 59,NC,27536,"36.329591,-78.399164",vance,
340133,MARTIN GENERAL HOSPITAL,310 S MCCASKEY RD P O BOX 1128,NC,27892,"35.839746,-77.073098",martin,
340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,NC,28402,"34.206031,-77.92158",new hanover,
340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,NC,28557,"34.726196,-76.754894",carteret,
340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,NC,28602,"35.713833,-81.267284",catawba,
340144,DAVIS REGIONAL MEDICAL CENTER,218 OLD MOCKSBVILLE RD PO BOX 1823,NC,28687,"35.818754,-80.828965",iredell,
340145,CAROLINAS MEDICAL CENTER-LINCOLN,433 MCALISTER RD,NC,28092,"35.490295,-81.203192",lincoln,
340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,NC,27804,"35.975377,-77.851583",nash,
340148,MEDICAL PARK HOSPITAL,1950 S HAWTHORNE RD,NC,27103,"36.078966,-80.296265",forsyth,
340151,HALIFAX REGIONAL MEDICAL CENTER INC,250 SMITH CHURCH RD,NC,27870,"36.431975,-77.646346",halifax,
340153,PRESBYTERIAN-ORTHOPAEDIC HOSPITAL,1901 RANDOLPH RD,NC,28207,"35.210746,-80.823589",mecklenburg,
340155,DURHAM REGIONAL HOSPITAL,3643 N ROXBORO ROAD,NC,27704,"36.056312,-78.903326",durham,
340156,CHEROKEE INDIAN HOSPITAL AUTHORITY,CALLER BOX C268,NC,28719,"35.484783,-83.323465",swain,
340158,BRUNSWICK COMMUNITY HOSPITAL,1 MEDICAL CENTER DR  PO BOX 139,NC,28462,"34.009061,-78.289923",brunswick,
340159,PERSON MEMORIAL HOSPITAL,615 RIDGE RD,NC,27573,"36.407129,-78.985196",person,
340160,MURPHY MEDICAL CENTER INC,3990 EAST US HIGHWAY 64 ALT,NC,28906,"35.073181,-83.966828",cherokee,
340166,CAROLINAS MED CTR-UNIVERSITY,8800 NORTH TYRON STREET,NC,28262,"35.306628,-80.74735",mecklenburg,
340168,WILMINGTON TREATMENT CENTER,2520 TROY DRIVE,NC,28401,"34.194258,-77.929288",new hanover,
340171,PRESBYTERIAN HOSPITAL MATTHEWS,1500 MATTHEWS TWNSHP PRKWY BOX 3310,NC,28106,"35.120014,-80.714052",mecklenburg,
340173,WAKEMED CARY HOSPITAL,1900 KILDARE FARM ROAD,NC,27511,"35.740016,-78.781499",wake,
340183,PRESBYTERIAN HOSPITAL HUNTERSVILLE,10030 GILEAD ROAD,NC,28078,"35.406334,-80.859891",mecklenburg,
340184,MEDWEST HAYWOOD,262 LEROY GEORGE DRIVE,NC,28721,"35.525961,-82.942648",haywood,
350002,ST ALEXIUS MEDICAL CENTER,900 E BROADWAY,ND,58501,"46.807626,-100.777554",burleigh,
350006,TRINITY HOSPITALS,407 3RD ST SE,ND,58701,"48.232351,-101.28829",ward,
350011,SANFORD MEDICAL CENTER FARGO,801 BROADWAY NORTH,ND,58122,"46.884913,-96.78597",cass,
350015,MEDCENTER ONE,300 N 7TH ST,ND,58506,"46.807993,-100.782209",burleigh,
350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,ND,58201,"47.910678,-97.068692",grand forks,
350063,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,PO BOX 160,ND,58316,"48.839171,-99.744869",rolette,
350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,ND,58104,"46.831437,-96.827593",cass,
360001,MERCY HOSPITAL ANDERSON,7500 STATE ROAD,OH,45255,"39.085697,-84.348906",hamilton,
360002,SAMARITAN HOSPITAL - PEOPLES HOSPITAL,1025 CENTER ST,OH,44805,"40.858934,-82.308896",ashland,
360003,UNIVERSITY HOSPITAL INC,234 GOODMAN STREET,OH,45267,"39.137411,-84.503673",hamilton,
360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,OH,43214,"40.030594,-83.034287",franklin,
360008,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,OH,45662,"38.7532,-82.978",scioto,
360009,LIMA MEMORIAL HEALTH SYSTEM,1001 BELLEFONTAINE AVENUE,OH,45804,"40.735721,-84.085517",allen,
360010,UNION HOSPITAL,659 BOULEVARD,OH,44622,"40.514439,-81.455702",tuscarawas,
360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,OH,43302,"40.571168,-83.129331",marion,
360012,MOUNT CARMEL ST ANN'S HOSPITAL,500 SOUTH CLEVELAND AVENUE,OH,43081,"40.114733,-82.946607",franklin,
360013,WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET,OH,45365,"40.287885,-84.179679",shelby,
360014,O'BLENESS MEMORIAL HOSPITAL,55 HOSPITAL DRIVE,OH,45701,"39.32792,-82.115622",athens,
360016,JEWISH HOSPITAL LLC,4777 EAST GALBRAITH ROAD,OH,45236,"39.20587,-84.381013",hamilton,
360017,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,OH,43215,"39.960588,-82.991398",franklin,
360019,SUMMA HEALTH SYSTEM BARBERTON HOSPITAL,155 5TH STREET N E,OH,44203,"41.014367,-81.58895",summit,
360020,SUMMA HEALTH SYSTEMS HOSPITALS,525 EAST MARKET STREET,OH,44309,"41.080189,-81.500489",summit,
360025,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVENUE,OH,44870,"41.445995,-82.710131",erie,
360026,GREENE MEMORIAL HOSPITAL,1141 NORTH MONROE DRIVE,OH,45385,"39.700218,-83.927822",greene,
360027,AKRON GENERAL MEDICAL CENTER,400 WABASH AVENUE,OH,44307,"41.078046,-81.532574",summit,
360029,WOOD COUNTY HOSPITAL,950 WEST WOOSTER STREET,OH,43402,"41.375763,-83.665562",wood,
360032,GRAND LAKE HEALTH SYSTEM,200 SAINT CLAIR STREET,OH,45885,"40.544391,-84.370596",auglaize,
360035,MOUNT CARMEL HEALTH,793 WEST STATE STREET,OH,43222,"39.95705,-83.021618",franklin,
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,OH,44691,"40.820799,-81.932367",wayne,
360037,ST VINCENT CHARITY MEDICAL CENTER,2351 EAST 22ND STREET,OH,44115,"41.496249,-81.672938",cuyahoga,
360039,GENESIS HEALTHCARE SYSTEM,2951 MAPLE AVENUE,OH,43701,"39.974338,-82.016023",muskingum,
360040,KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,OH,43050,"40.399668,-82.448217",knox,
360041,PARMA COMMUNITY GENERAL HOSPITAL,7007 POWERS BOULEVARD,OH,44129,"41.38185,-81.731389",cuyahoga,
360044,WAYNE HOSPITAL,835 SWEITZER STREET,OH,45331,"40.088673,-84.634532",darke,
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,110 NORTH POPLAR STREET,OH,45056,"39.51222,-84.741672",butler,
360048,UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVENUE,OH,43699,"41.620126,-83.617119",lucas,
360051,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,OH,45409,"39.745569,-84.18447",montgomery,
360052,GOOD SAMARITAN HOSPITAL,2222 PHILADELPHIA DRIVE,OH,45406,"39.787958,-84.232783",montgomery,
360054,HOLZER MEDICAL CENTER,100 JACKSON PIKE,OH,45631,"38.846762,-82.237766",gallia,
360055,TRUMBULL MEMORIAL HOSPITAL,1350 EAST MARKET STREET,OH,44482,"41.235503,-80.798399",trumbull,
360056,MERCY HOSPITAL FAIRFIELD,3000 MACK ROAD,OH,45014,"39.312538,-84.517896",hamilton,
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,800 WEST MAIN STREET,OH,45828,"40.480736,-84.639426",mercer,
360059,METRO HEALTH MEDICAL CENTER,2500 METROHEALTH DRIVE,OH,44109,"41.462007,-81.697535",cuyahoga,
360064,ST ELIZABETH HEALTH CENTER,1044 BELMONT AVENUE,OH,44501,"41.114213,-80.655741",mahoning,
360065,FISHER-TITUS HOSPITAL,272 BENEDICT AVENUE,OH,44857,"41.225699,-82.604914",huron,
360066,ST RITA'S MEDICAL CENTER,730 WEST MARKET STREET,OH,45801,"40.740653,-84.118094",allen,
360068,TOLEDO HOSPITAL THE,2142 NORTH COVE BOULEVARD,OH,43606,"41.67304,-83.594991",lucas,
360070,MERCY MEDICAL CENTER,1320 MERCY DRIVE NW,OH,44708,"40.812134,-81.396269",stark,
360071,VAN WERT COUNTY HOSPITAL,1250 S WASHINGTON STREET,OH,45891,"40.850649,-84.578811",van wert,
360072,FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,OH,43130,"39.717413,-82.577372",fairfield,
360074,FLOWER HOSPITAL,5200 HARROUN ROAD,OH,43560,"41.708821,-83.691029",lucas,
360075,UHHS RICHMOND HEIGHTS HOSPITAL,27100 CHARDON ROAD,OH,44143,"41.580744,-81.489078",cuyahoga,
360076,ATRIUM MEDICAL CENTER,ONE MEDICAL CENTER DRIVE,OH,45005,"39.498449,-84.313873",warren,
360077,FAIRVIEW HOSPITAL,18101 LORAIN AVENUE,OH,44111,"41.450119,-81.823867",cuyahoga,
360078,ROBINSON MEMORIAL HOSPITAL,6847 N CHESTNUT,OH,44266,"41.175509,-81.249325",portage,
360079,KETTERING MEDICAL CENTER,3535 SOUTHERN BOULEVARD,OH,45429,"39.696702,-84.192278",montgomery,
360080,EAST OHIO REGIONAL HOSPITAL,90 NORTH FOURTH STREET,OH,43935,"40.098727,-80.720723",Belmont,
360081,MERCY ST CHARLES HOSPITAL,2600 NAVARRE AVENUE,OH,43616,"41.634941,-83.485659",lucas,
360082,EUCLID HOSPITAL,18901 LAKE SHORE BOULEVARD,OH,44119,"41.598404,-81.5485",cuyahoga,
360084,AULTMAN HOSPITAL,2600 SIXTH STREET SW,OH,44710,"40.795967,-81.403554",stark,
360085,OHIO STATE UNIVERSITY HOSPITALS,410 WEST 10TH AVENUE,OH,43210,"39.995322,-83.01775",franklin,
360086,SPRINGFIELD REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,OH,45504,"39.928309,-83.816153",clark,
360087,LUTHERAN HOSPITAL,1730 WEST 25TH STREET,OH,44113,"41.487101,-81.707453",cuyahoga,
360089,MERCY TIFFIN HOSPITAL,45 ST LAWRENCE DRIVE,OH,44883,"41.103951,-83.216064",seneca,
360090,ST LUKE'S HOSPITAL,5901 MONCLOVA ROAD,OH,43537,"41.557145,-83.681681",wood,
360091,MEDINA HOSPITAL,1000 EAST WASHINGTON STREET,OH,44256,"41.137944,-81.837901",medina,
360092,MEMORIAL HOSPITAL OF UNION COUNTY,500 LONDON AVENUE,OH,43040,"40.230691,-83.36903",union,
360095,BLANCHARD VALLEY HOSPITAL,1900 SOUTH MAIN STREET,OH,45840,"41.01785,-83.651653",hancock,
360096,EAST LIVERPOOL CITY HOSPITAL,425 WEST 5TH STREET,OH,43920,"40.621849,-80.586139",Columbiana,
360098,LAKE HEALTH,7590 AUBURN ROAD,OH,44077,"41.662796,-81.246552",lake,
360101,HURON HOSPITAL,13951 TERRACE ROAD,OH,44112,"41.525157,-81.58343",cuyahoga,
360107,BELLEVUE HOSPITAL,1400 WEST MAIN STREET,OH,44811,"41.288079,-82.881592",sandusky,
360109,COSHOCTON COUNTY MEMORIAL HOSPITAL,1460 ORANGE STREET,OH,43812,"40.271019,-81.847994",coshocton,
360112,MERCY ST VINCENT MEDICAL CENTER,2213 CHERRY STREET,OH,43608,"41.668032,-83.542793",lucas,
360113,MERCY FRANCISCAN HOSPITAL WESTERN HILLS,3131 QUEEN CITY AVENUE,OH,45238,"39.135176,-84.606949",hamilton,
360115,UHHS BEDFORD MEDICAL CENTER,44 BLAINE AVENUE,OH,44146,"41.395141,-81.534625",cuyahoga,
360116,BROWN COUNTY GENERAL HOSPITAL,425 HOME STREET,OH,45121,"38.85882,-83.896266",brown,
360118,MEDCENTRAL HEALTH SYSTEM,335 GLESSNER AVENUE,OH,44903,"40.752575,-82.528088",richland,
360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,433 WEST HIGH STREET,OH,43506,"41.474074,-84.557161",williams,
360123,ST JOHN MEDICAL CENTER,29000 CENTER RIDGE ROAD,OH,44145,"41.436532,-81.944514",cuyahoga,
360125,ASHTABULA COUNTY MEDICAL CENTER,2420 LAKE AVENUE,OH,44004,"41.880957,-80.794819",ashtabula,
360130,AMHERST HOSPITAL,254 CLEVELAND AVENUE,OH,44001,"41.39907,-82.223753",lorain,
360131,ALLIANCE COMMUNITY HOSPITAL,200 EAST STATE STREET,OH,44601,"40.902209,-81.102694",stark,
360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,630 EATON AVENUE,OH,45013,"39.415506,-84.57263",butler,
360133,GRANDVIEW HOSPITAL & MEDICAL CENTER,405 GRAND AVENUE,OH,45405,"39.769848,-84.202874",montgomery,
360134,GOOD SAMARITAN HOSPITAL,375 DIXMYTH AVENUE,OH,45220,"39.140035,-84.520673",hamilton,
360137,UNIVERSITY HOSPITALS OF CLEVELAND,11100 EUCLID AVENUE,OH,44106,"41.506176,-81.605017",cuyahoga,
360141,NORTHSIDE MEDICAL CENTER,500 GYPSY LANE,OH,44501,"41.133587,-80.657451",mahoning,
360143,MARYMOUNT HOSPITAL,12300 MCCRACKEN ROAD,OH,44125,"41.421177,-81.597858",cuyahoga,
360144,SOUTH POINTE HOSPITAL,20000 HARVARD ROAD,OH,44122,"41.449916,-81.532906",cuyahoga,
360145,EMH REGIONAL MEDICAL CENTER,630 EAST RIVER STREET,OH,44035,"41.366491,-82.09708",lorain,
360147,MARIETTA MEMORIAL HOSPITAL,401 MATTHEW STREET,OH,45750,"39.430606,-81.464544",washington,
360148,POMERENE HOSPITAL,981 WOOSTER ROAD,OH,44654,"40.56516,-81.920008",holmes,
360150,SUMMA WESTERN RESERVE HOSPITAL,1900 23RD STREET,OH,44223,"41.133017,-81.510779",summit,
360151,AFFINITY MEDICAL CENTER,875 EIGHTH STREET NE,OH,44646,"40.80632,-81.517065",stark,
360152,DOCTORS HOSPITAL,5100 WEST  BROAD STREET,OH,43228,"39.952684,-83.137142",franklin,
360153,BELMONT COMMUNITY HOSPITAL,4697 HARRISON STREET,OH,43906,"40.030513,-80.74079",Belmont,
360155,SOUTHWEST GENERAL HEALTH CENTER,18697 BAGLEY ROAD,OH,44130,"41.369962,-81.832009",cuyahoga,
360156,MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,OH,43420,"41.339629,-83.135899",sandusky,
360159,ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,OH,45601,"39.39661,-82.968185",ross,
360161,ST JOSEPH HEALTH CENTER,667 EASTLAND AVE SE,OH,44481,"41.230753,-80.776995",trumbull,
360163,CHRIST HOSPITAL,2139 AUBURN AVENUE,OH,45219,"39.121139,-84.510354",hamilton,
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,OH,43113,"39.610448,-82.936326",pickaway,
360172,MERCY REGIONAL MEDICAL CENTER,3700 KOLBE ROAD,OH,44053,"41.436865,-82.237422",lorain,
360174,UPPER VALLEY MEDICAL CENTER,3130 NORTH COUNTY ROAD 25A,OH,45373,"40.089404,-84.224067",miami,
360175,CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,OH,45177,"39.443587,-83.840008",clinton,
360179,BETHESDA NORTH HOSPITAL,10500 MONTGOMERY ROAD,OH,45242,"39.252085,-84.341079",hamilton,
360180,CLEVELAND CLINIC,9500 EUCLID AVENUE,OH,44195,"41.502733,-81.620153",cuyahoga,
360185,SALEM COMMUNITY HOSPITAL,1995 EAST STATE STREET,OH,44460,"40.900227,-80.832287",columbiana,
360189,MADISON COUNTY HOSPITAL INC,210 NORTH MAIN STREET,OH,43140,"39.892537,-83.454325",madison,
360192,UH GEAUGA MEDICAL CENTER,13207 RAVENNA RD,OH,44024,"41.508776,-81.189757",geauga,
360195,SUMMA WADSWORTH-RITTMAN HOSPITAL,195 WADSWORTH ROAD,OH,44281,"41.028329,-81.751129",medina,
360197,MARY RUTAN HOSPITAL,205 PALMER AVENUE,OH,43311,"40.3684,-83.757064",logan,
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,1341 NORTH CLARK STREET,OH,43725,"40.041146,-81.577894",guernsey,
360210,GRADY MEMORIAL HOSPITAL,561 WEST CENTRAL AVENUE,OH,43015,"40.305623,-83.089148",delaware,
360211,TRINITY MEDICAL CTR EAST&TRINITY MEDICAL CTR WEST,380 SUMMIT AVENUE,OH,43952,"40.354628,-80.625627",jefferson,
360212,LAKEWOOD HOSPITAL,14519 DETROIT AVENUE,OH,44107,"41.485014,-81.801622",cuyahoga,
360218,LICKING MEMORIAL HOSPITAL,1320 WEST MAIN STREET,OH,43055,"40.048764,-82.450288",licking,
360230,HILLCREST HOSPITAL,6780 MAYFIELD ROAD,OH,44124,"41.519046,-81.435602",cuyahoga,
360234,MERCY FRANCISCAN HOSPITAL - MT AIRY,2446 KIPLING AVENUE,OH,45239,"39.204626,-84.570925",hamilton,
360236,MERCY HOSPITAL CLERMONT,3000 HOSPITAL DRIVE,OH,45103,"39.080232,-84.144589",clermont,
360239,KETTERING MEDICAL CENTER - SYCAMORE,4000 MIAMISBURG-CENTERVILLE ROAD,OH,45342,"39.637523,-84.248599",montgomery,
360247,WOODS AT PARKSIDE THE,349 OLDE RIDENOUR ROAD,OH,43230,"40.02711,-82.881818",franklin,
360259,BAY PARK COMMUNITY HOSPITAL,2801 BAY PARK DRIVE,OH,43616,"41.620787,-83.479951",wood,
360262,MERCY ST ANNE HOSPITAL,3404 SYLVANIA AVENUE,OH,43623,"41.693559,-83.625973",lucas,
360263,INSTITUTE FOR ORTHOPEDIC SURGERY,801 MEDICAL DRIVE SUITE B,OH,45804,"40.697135,-84.087838",allen,
360266,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,7333 SMITH'S MILL ROAD,OH,43054,"40.086371,-82.790367",franklin,
360269,BUTLER COUNTY MEDICAL CENTER,3125 HAMILTON MASON ROAD,OH,45011,"39.378243,-84.513693",butler,
360270,MERCY HOSPITAL OF DEFIANCE,1404 EAST SECOND STREET,OH,43512,"41.284392,-84.33944",defiance,
360274,MEDICAL CENTER AT ELIZABETH PLACE,ONE ELIZABETH PLACE,OH,45408,"39.747226,-84.199403",montgomery,
360276,ST ELIZABETH BOARDMAN HEALTH CENTER,8401 MARKET STREET,OH,44512,"40.994435,-80.660131",mahoning,
360347,MEDICAL CENTER OF NEWARK LLC,2000 TAMARACK ROAD,OH,43055,"40.04247,-82.464906",licking,
360348,DUBLIN METHODIST HOSPITAL,7500 HOSPITAL AVENUE,OH,43016,"40.101388,-83.164673",franklin,
360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER,444 NORTH MAIN STREET,OH,44310,"41.096977,-81.513552",summit,
360352,SURGICAL HOSPITAL AT SOUTHWOODS,7630 SOUTHERN BLVD,OH,44512,"41.01547,-80.655832",mahoning,
360354,WEST CHESTER MEDICAL CENTER,7700 UNIVERSITY DRIVE,OH,45069,"39.358299,-84.367845",butler,
360355,OHIO VALLEY MEDICAL CENTER LLC,100 WEST MAIN STREET,OH,45502,"39.925385,-83.812816",clark,
360356,PHYSICIAN'S CHOICE HOSPITAL - FREMONT LLC,2390 ENTERPRISE DRIVE,OH,43420,"41.379828,-83.116089",sandusky,
360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,3999 RICHMOND ROAD,OH,44122,"41.452554,-81.494862",cuyahoga,
370001,HILLCREST MEDICAL CENTER,1120 SOUTH UTICA AVENUE,OK,74104,"36.14706,-95.968101",tulsa,
370002,WOODWARD REGIONAL HOSPITAL,900 17TH STREET,OK,73801,"36.437782,-99.400029",woodward,
370004,INTEGRIS BAPTIST REG HEALTH CENTER,200 SECOND AVENUE SOUTHWEST BOX 1207,OK,74355,"36.87268,-94.880453",ottawa,
370006,PONCA CITY MEDICAL CENTER,1900 NORTH 14TH STREET,OK,74601,"36.724679,-97.068372",kay,
370007,NEWMAN MEMORIAL HOSPITAL,905 SOUTH MAIN STREET,OK,73858,"36.268489,-99.881449",ellis,
370008,NORMAN REGIONAL HEALTH SYSTEM,901 NORTH PORTER,OK,73070,"35.230279,-97.440108",cleveland,
370011,MERCY HOSPITAL EL RENO,2115 PARK VIEW DRIVE,OK,73036,"35.529797,-97.980678",canadian,
370013,MERCY HEALTH CENTER INC,4300 WEST MEMORIAL ROAD,OK,73120,"35.606813,-97.59948",oklahoma,
370014,MEDICAL CENTER OF SOUTHEASTERN OKLAHOMA,1800 UNIVERSITY BOULEVARD,OK,74702,"34.006549,-96.393983",bryan,
