Provider Id,Provider Name,Provider City,Provider State,County,povertyrate,Weighted Poverty Rate(r=50),WtedCharge,Latitude,Longitude
260177,LIBERTY HOSPITAL,LIBERTY,MO,clay,8.7,12.842638183032255,0.698323943,39.274747,-94.424389
260179,ST LUKES HOSPITAL,CHESTERFIELD,MO,st louis,6,12.498482847453353,0.698402683,38.657008,-90.506971
260180,CHRISTIAN HOSPITAL NORTHEAST,SAINT LOUIS,MO,st louis,6,12.96259278438513,0.829755746,38.776499,-90.240243
260183,ST FRANCIS MEDICAL CENTER,CAPE GIRARDEAU,MO,cape girardeau,17.1,20.445301921445914,1.239122452,37.303405,-89.571447
260186,LAKE REGIONAL HEALTH SYSTEM,OSAGE BEACH,MO,camden,15.5,17.28953530701787,0.876223458,38.120901,-92.68335
260190,LEE'S SUMMIT MEDICAL CENTER,LEES SUMMIT,MO,jackson,18.7,14.03355177796923,1.418700443,38.90359,-94.333075
260191,BARNES-JEWISH ST PETERS HOSPITAL,SAINT PETERS,MO,st charles,6,13.138813440785695,0.604849044,38.79364,-90.579662
260193,ST MARY'S MEDICAL CENTER,BLUE SPRINGS,MO,jackson,18.7,13.541036916755335,1.183906307,39.025577,-94.263447
260195,CITIZENS MEMORIAL HOSPITAL,BOLIVAR,MO,polk,20.2,19.522268608185897,0.565493341,37.626537,-93.420044
260200,SSM ST JOSEPH HOSPITAL WEST,LAKE SAINT LOUI,MO,st charles,6,13.327068295719618,0.79798045,38.802586,-90.775816
260207,OZARKS COMMUNITY HOSPITAL,SPRINGFIELD,MO,greene,17.5,20.41734288322646,0.614044189,37.248592,-93.272171
260209,CALLAWAY COMMUNITY HOSPITAL,FULTON,MO,callaway,14.1,15.731173316226279,0.52383261,38.842763,-91.964853
260210,ST ALEXIUS HOSPITAL,SAINT LOUIS,MO,st louis city,6,13.03863889772893,0.895382866,38.5837,-90.228576
260214,RESEARCH BELTON HOSPITAL,BELTON,MO,cass,10.3,14.242738323335905,1.208104752,38.814032,-94.504413
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,LEES SUMMIT,MO,jackson,18.7,13.740349911927568,1.219152179,38.942055,-94.381571
260219,PROGRESS WEST HEALTHCARE CENTER,O FALLON,MO,st charles,6,13.118487885710085,0.491932087,38.71544,-90.698756
270003,ST PETER'S HOSPITAL,HELENA,MT,lewis and clark,10.8,11.430419035751612,0.724181548,46.584141,-111.994692
270004,BILLINGS CLINIC HOSPITAL,BILLINGS,MT,yellowstone,13,13.265342797098521,0.553699324,45.789639,-108.513216
270012,BENEFIS HOSPITALS INC,GREAT FALLS,MT,cascade,15.3,15.3,0.600295306,47.491716,-111.26087
270014,ST PATRICK HOSPITAL,MISSOULA,MT,missoula,17,17.310215375655986,0.639699789,46.875725,-113.999943
270017,ST JAMES HEALTHCARE,BUTTE,MT,silver bow,17.2,14.45039902498924,0.7004426,46.008941,-112.545992
270023,COMMUNITY MEDICAL CENTER INC,MISSOULA,MT,missoula,17,16.59660744333833,0.625370103,46.847461,-114.047408
270032,NORTHERN MONTANA HOSPITAL,HAVRE,MT,hill,18.9,20.957612641327934,0.576184769,48.536849,-109.685455
270049,ST VINCENT HEALTHCARE,BILLINGS,MT,yellowstone,13,13.266150144457894,0.599624679,45.793363,-108.519211
270051,KALISPELL REGIONAL MEDICAL CENTER,KALISPELL,MT,flathead,12.3,15.440378905440884,0.618705899,48.214768,-114.323677
270057,BOZEMAN DEACONESS HOSPITAL,BOZEMAN,MT,gallatin,12.5,12.384509543235824,0.455682001,45.669846,-111.019974
270074,P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET,BROWNING,MT,glacier,31.2,29.77245133518379,0.467254683,48.565729,-113.019753
270086,GREAT FALLS CLINIC MEDICAL CENTER,GREAT FALLS,MT,cascade,15.3,15.3,0.618237128,47.489703,-111.291619
270087,HEALTH CENTER NORTHWEST,KALISPELL,MT,flathead,12.3,15.432993514180232,0.322211756,48.21542,-114.323796
280003,BRYANLGH MEDICAL CENTER,LINCOLN,NE,lancaster,14.5,10.335502558160005,0.797933504,40.796695,-96.651
280009,GOOD SAMARITAN HOSPITAL,KEARNEY,NE,buffalo,12,12.1609207050386,1.143510771,40.707625,-99.081814
280013,THE NEBRASKA MEDICAL CENTER,OMAHA,NE,douglas,14.6,10.746111712841431,0.907670872,41.255119,-95.977871
280020,SAINT ELIZABETH REGIONAL MEDICAL CENTER,LINCOLN,NE,lancaster,14.5,10.334584549731511,0.774219631,40.808156,-96.626893
280023,ST FRANCIS MEDICAL CENTER,GRAND ISLAND,NE,hall,14.4,12.060516452341428,1.239122452,40.925789,-98.371597
280030,CREIGHTON UNIVERSITY MEDICAL CENTER - SAINT JOSEPH,OMAHA,NE,douglas,14.6,10.747464990722953,1.815226024,41.264885,-95.955052
280032,MARY LANNING MEMORIAL HOSPITAL,HASTINGS,NE,adams,13.7,11.860112873210388,0.559106067,40.592378,-98.387466
280040,THE NEBRASKA METHODIST HOSPITAL,OMAHA,NE,douglas,14.6,10.743262577765314,0.871998239,41.258402,-96.042137
280060,ALEGENT HEALTH BERGAN MERCY MEDICAL CENTER,OMAHA,NE,douglas,14.6,10.743193525220317,1.036274231,41.239353,-96.030747
280061,REGIONAL WEST MEDICAL CENTER,SCOTTSBLUFF,NE,scotts bluff,16.9,16.10858991823801,0.836282471,41.886948,-103.664755
280065,GREAT PLAINS REGIONAL MEDICAL CENTER,NORTH PLATTE,NE,lincoln,12.8,13.031155002967001,0.649759528,41.121652,-100.770394
280077,FREMONT AREA MEDICAL CENTER,FREMONT,NE,dodge,11.6,10.869807325375744,0.872192018,41.451556,-96.491843
280081,ALEGENT HEALTH IMMANUEL MEDICAL CENTER,OMAHA,NE,douglas,14.6,10.810862399451686,1.063654066,41.32182,-96.021328
280105,ALEGENT HEALTH MIDLANDS HOSPITAL,PAPILLION,NE,sarpy,6.6,10.819951607585171,0.973901317,41.135853,-96.040111
280111,COLUMBUS COMMUNITY HOSPITAL,COLUMBUS,NE,platte,10.4,10.68946636657453,0.520145233,41.453269,-97.383819
280125,FAITH REGIONAL HEALTH SERVICES,NORFOLK,NE,madison,15.7,12.517061830369395,0.786351161,42.033062,-97.45108
280127,LINCOLN SURGICAL HOSPITAL,LINCOLN,NE,lancaster,14.5,10.334828514413026,0.553093472,40.794922,-96.623749
280128,NEBRASKA HEART HOSPITAL,LINCOLN,NE,lancaster,14.5,10.864091434400375,0.387512967,40.736566,-96.59332
280129,NEBRASKA ORTHOPAEDIC HOSPITAL,OMAHA,NE,douglas,14.6,10.555418218428208,0.552162013,41.232854,-96.135695
280130,ALEGENT HEALTH LAKESIDE HOSPITAL,OMAHA,NE,douglas,14.6,10.554873910054402,0.961351404,41.23773,-96.180887
280131,MIDWEST SURGICAL HOSPITAL LLC,OMAHA,NE,douglas,14.6,10.743447963786233,0.847275862,41.25751,-96.037031
280132,BELLEVUE MEDICAL CENTER,BELLEVUE,NE,sarpy,6.6,11.141485054782759,0.82071373,41.136244,-95.947288
280133,"NEBRASKA SPINE HOSPITAL, LLC",OMAHA,NE,douglas,14.6,10.810862399451686,1.021539941,41.32182,-96.021328
290001,RENOWN REGIONAL MEDICAL CENTER,RENO,NV,washoe,13.2,11.814474015990514,1.134216627,39.525519,-119.795211
290003,SUNRISE HOSPITAL AND MEDICAL CENTER,LAS VEGAS,NV,clark,16.8,16.8,1.990325366,36.133214,-115.136285
290005,NORTH VISTA HOSPITAL,NORTH LAS VEGAS,NV,clark,16.8,16.8,1.977146706,36.194997,-115.122667
290006,BANNER CHURCHILL COMMUNITY HOSPITAL,FALLON,NV,churchill,12.9,11.660578323193366,0.812423997,39.476497,-118.766132
290007,UMC OF SOUTHERN NEVADA,LAS VEGAS,NV,clark,16.8,16.8,1.459057627,36.159728,-115.167614
290008,NORTHEASTERN NEVADA REGIONAL HOSPITAL,ELKO,NV,elko,10.7,10.7,1.077798703,40.822733,-115.73101
290009,SAINT MARY'S REGIONAL MEDICAL CENTER,RENO,NV,washoe,13.2,11.831924221878225,1.039108512,39.532456,-119.818537
290012,SAINT ROSE DOMINICAN HOSPITAL - DE LIMA,HENDERSON,NV,clark,16.8,16.8,1.661767739,36.038656,-114.984358
290019,CARSON TAHOE REGIONAL MEDICAL CENTER,CARSON CITY,NV,carson city,14.8,12.487795267434329,1.049869176,39.202041,-119.783897
290021,VALLEY HOSPITAL MEDICAL CENTER,LAS VEGAS,NV,clark,16.8,16.8,2.020462742,36.163294,-115.166556
290022,DESERT SPRINGS HOSPITAL,LAS VEGAS,NV,clark,16.8,16.8,1.8043346,36.113551,-115.125439
290032,NORTHERN NEVADA MEDICAL CENTER,SPARKS,NV,washoe,13.2,11.748190061525113,1.344250882,39.540992,-119.697315
290039,MOUNTAINVIEW HOSPITAL,LAS VEGAS,NV,clark,16.8,16.8,1.929278447,36.215643,-115.248906
290041,SUMMERLIN HOSPITAL MEDICAL CENTER,LAS VEGAS,NV,clark,16.8,16.8,2.024747458,36.165977,-115.323187
290045,SAINT ROSE DOMINICAN HOSPITAL - SIENA CAMPUS,HENDERSON,NV,clark,16.8,16.8,1.672473858,36.004591,-115.115053
290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,LAS VEGAS,NV,clark,16.8,16.8,1.94450697,36.090114,-115.240639
290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,LAS VEGAS,NV,clark,16.8,16.8,1.690308328,36.072658,-115.295151
290049,RENOWN SOUTH MEADOWS MEDICAL CENTER,RENO,NV,washoe,13.2,11.93839383775286,1.087165564,39.435971,-119.760088
290051,SIERRA SURGERY HOSPITAL,CARSON CITY,NV,carson city,14.8,12.488289314833514,0.794085296,39.200298,-119.784146
290053,SAINT ROSE DOMINICAN HOSPITAL - SAN MARTIN CAMPUS,LAS VEGAS,NV,clark,16.8,16.8,1.563911675,36.057322,-115.272126
290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,LAS VEGAS,NV,clark,16.8,16.8,1.954698392,36.286788,-115.286039
300001,CONCORD HOSPITAL,CONCORD,NH,merrimack,8.8,9.911654138535416,0.755743408,43.197763,-71.561672
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,LEBANON,NH,grafton,11.4,10.893763385009217,0.786108749,43.675719,-72.272893
300005,LAKES REGION GENERAL HOSPITAL,LACONIA,NH,belknap,10.4,9.885313516103725,0.924743377,43.528345,-71.46277
300011,ST JOSEPH HOSPITAL,NASHUA,NH,hillsborough,8.4,10.555596626028318,1.032280344,42.74943,-71.480368
300012,ELLIOT HOSPITAL,MANCHESTER,NH,hillsborough,8.4,10.84096308006209,0.575992787,42.98399,-71.437783
300014,FRISBIE MEMORIAL HOSPITAL,ROCHESTER,NH,strafford,11.4,10.005032432235758,0.67972522,43.297904,-70.961637
300017,PARKLAND MEDICAL CENTER,DERRY,NH,rockingham,6.4,10.510395774315853,0.87308008,42.875842,-71.317559
300018,WENTWORTH-DOUGLASS HOSPITAL,DOVER,NH,strafford,11.4,9.99792104182999,0.811433233,43.213058,-70.874144
300019,CHESHIRE MEDICAL CENTER,KEENE,NH,cheshire,10.6,11.314791272124786,0.601909964,42.948882,-72.291846
300020,SOUTHERN NH MEDICAL CENTER,NASHUA,NH,hillsborough,8.4,10.55544863734573,0.61677999,42.756418,-71.462084
300023,EXETER HOSPITAL INC,EXETER,NH,rockingham,6.4,10.788933627349355,0.701299529,42.982732,-70.935652
300029,PORTSMOUTH REGIONAL HOSPITAL,PORTSMOUTH,NH,rockingham,6.4,9.439294954082198,0.990760329,43.064778,-70.790053
300034,CATHOLIC MEDICAL CENTER,MANCHESTER,NH,hillsborough,8.4,10.838967166664618,0.82142815,42.991237,-71.474641
310001,HACKENSACK UNIVERSITY MEDICAL CENTER,HACKENSACK,NJ,bergen,6.6,12.233129207527769,2.052254271,40.883869,-74.055596
310002,NEWARK BETH ISRAEL MEDICAL CENTER,NEWARK,NJ,essex,17.2,12.199962557591485,2.321116873,40.710314,-74.213577
310003,PALISADES MEDICAL CTR-NY PRESBYTERIAN HEALTHCARE S,NORTH BERGEN,NJ,hudson,16.2,12.252569329161108,1.812591687,40.793734,-73.99646
310005,HUNTERDON MEDICAL CENTER,FLEMINGTON,NJ,hunterdon,4.3,11.371639535575081,0.969403077,40.531421,-74.860967
310006,"ST MARY'S HOSPITAL, PASSAIC",PASSAIC,NJ,passaic,16.2,11.845604040501618,1.548308601,40.859051,-74.137283
310008,HOLY NAME MEDICAL CENTER,TEANECK,NJ,bergen,6.6,12.239626224264084,1.27423423,40.883108,-74.010698
310009,CLARA MAASS MEDICAL CENTER,BELLEVILLE,NJ,essex,17.2,11.948880051150326,1.889143406,40.785751,-74.176402
310010,UNIVERSITY MEDICAL CENTER AT PRINCETON,PRINCETON,NJ,mercer,11.1,11.12091722430536,1.415256765,40.356851,-74.661583
310011,CAPE REGIONAL MEDICAL CENTER INC,CAPE MAY COURT,NJ,cape may,11.8,12.673759338080874,0.812152854,39.085172,-74.815001
310012,VALLEY HOSPITAL,RIDGEWOOD,NJ,bergen,6.6,12.459021500311621,1.054285405,40.983591,-74.100692
310014,COOPER UNIVERSITY HOSPITAL,CAMDEN,NJ,camden,13.2,10.610069572506259,1.930052704,39.941589,-75.116917
310015,MORRISTOWN MEMORIAL HOSPITAL,MORRISTOWN,NJ,morris,5,11.822642208931752,1.328951344,40.789488,-74.465552
310016,CHRIST HOSPITAL,JERSEY CITY,NJ,hudson,16.2,12.245639243743554,1.681934191,40.734398,-74.049599
310017,CHILTON HOSPITAL,POMPTON PLAINS,NJ,morris,5,11.931295526270649,1.487858135,40.959232,-74.308062
310019,ST JOSEPH'S REGIONAL MEDICAL CENTER,PATERSON,NJ,passaic,16.2,11.8740005169951,1.975097729,40.902258,-74.166138
310021,ST FRANCIS MEDICAL CENTER,TRENTON,NJ,mercer,11.1,10.048861624059477,1.239122452,40.216605,-74.741287
310022,VIRTUA WEST JERSEY HOSPITALS BERLIN,BERLIN,NJ,camden,13.2,11.52661738350645,1.924934661,39.782606,-74.916698
310024,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,RAHWAY,NJ,union,10.7,12.051229108163339,2.553756888,40.613079,-74.290929
310025,BAYONNE HOSPITAL CENTER,BAYONNE,NJ,hudson,16.2,12.105730517118978,4.388419075,40.668193,-74.113149
310027,TRINITAS REGIONAL MEDICAL CENTER,ELIZABETH,NJ,union,10.7,12.078790713651214,1.660140239,40.659754,-74.213958
310028,NEWTON MEMORIAL HOSPITAL,NEWTON,NJ,sussex,5.8,12.260887818050813,2.209596673,41.057584,-74.76838
310029,OUR LADY OF LOURDES MEDICAL CENTER,CAMDEN,NJ,camden,13.2,10.610710383324232,2.049903993,39.927928,-75.094733
310031,DEBORAH HEART AND LUNG CENTER,BROWNS MILLS,NJ,burlington,5.7,10.088987715465324,1.537300923,39.977512,-74.585186
310032,SOUTH JERSEY HEALTHCARE REGIONAL MEDICAL CENTER,VINELAND,NJ,cumberland,16.7,12.591618781603982,1.760292719,39.445307,-75.058348
310034,RIVERVIEW MEDICAL CENTER,RED BANK,NJ,monmouth,6.9,12.053023385576278,1.865999899,40.353864,-74.063181
310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,NEW BRUNSWICK,NJ,middlesex,8.5,12.08965401273967,2.396030265,40.495328,-74.449847
310039,RARITAN BAY MEDICAL CENTER,PERTH AMBOY,NJ,middlesex,8.5,12.03930546285879,2.108936757,40.518846,-74.281869
310040,HOBOKEN UNIVERSITY MEDICAL CENTER,HOBOKEN,NJ,hudson,16.2,11.864567845023155,2.018409466,40.741148,-74.034147
310041,COMMUNITY MEDICAL CENTER,TOMS RIVER,NJ,ocean,11.3,11.383732405797714,1.2534334,39.964255,-74.215658
310044,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,PENNINGTON,NJ,mercer,11.1,10.090720030034873,2.624847424,40.294599,-74.80762
310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,ENGLEWOOD,NJ,bergen,6.6,12.240039450736118,1.895562644,40.904189,-73.968663
310047,SHORE MEDICAL CENTER,SOMERS POINT,NJ,atlantic,13.1,11.791345429880025,1.873915366,39.314745,-74.593913
310048,SOMERSET MEDICAL CENTER,SOMERVILLE,NJ,somerset,5.2,12.106207702162207,2.84919147,40.568358,-74.595286
310050,SAINT CLARE'S HOSPITAL,DENVILLE,NJ,morris,5,12.234851019885784,1.620474665,40.895156,-74.465321
310051,OVERLOOK HOSPITAL,SUMMIT,NJ,union,10.7,12.069262515238469,1.170224818,40.712137,-74.354052
310052,OCEAN MEDICAL CENTER,BRICK,NJ,ocean,11.3,11.91442040014173,1.810493967,40.077298,-74.131315
310054,MOUNTAINSIDE HOSPITAL,MONTCLAIR,NJ,essex,17.2,11.939860915902681,1.491888706,40.84221,-74.213627
310057,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,MOUNT HOLLY,NJ,burlington,5.7,10.034862020789543,1.838190496,39.986134,-74.794968
310058,BERGEN REGIONAL MEDICAL CENTER,PARAMUS,NJ,bergen,6.6,12.220211268299545,1.546440917,40.956418,-74.058703
310060,ST LUKE'S WARREN HOSPITAL,PHILLIPSBURG,NJ,warren,7.7,10.48637096422291,2.040013165,40.702113,-75.178597
310061,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,WILLINGBORO,NJ,burlington,5.7,9.856660073207626,2.296333179,40.04632,-74.880594
310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY DIV,ATLANTIC CITY,NJ,atlantic,13.1,11.35458932694404,2.27997575,39.358511,-74.434248
310069,SOUTH JERSEY HEALTHCARE-ELMER HOSPITAL,ELMER,NJ,salem,11.8,11.842265350362087,1.828806549,39.587857,-75.180292
310070,SAINT PETER'S UNIVERSITY HOSPITAL,NEW BRUNSWICK,NJ,middlesex,8.5,12.088623885327372,2.536483911,40.501523,-74.459452
310073,JERSEY SHORE UNIVERSITY MEDICAL CENTER,NEPTUNE,NJ,monmouth,6.9,12.915797687920545,1.980991617,40.20903,-74.041146
310074,LIBERTYHEALTH-JERSEY CITY MEDICAL CENTER CAMPUS,JERSEY CITY,NJ,hudson,16.2,12.24222749346086,1.930361877,40.716331,-74.050266
310075,MONMOUTH MEDICAL CENTER,LONG BRANCH,NJ,monmouth,6.9,12.491499121519293,2.108354211,40.295094,-73.985601
310076,SAINT BARNABAS MEDICAL CENTER,LIVINGSTON,NJ,essex,17.2,12.180563568455346,2.026140825,40.763542,-74.304926
310081,UNDERWOOD - MEMORIAL HOSPITAL,WOODBURY,NJ,gloucester,7.4,11.26348070513086,1.902744112,39.843931,-75.150011
310083,EAST ORANGE GENERAL HOSPITAL,EAST ORANGE,NJ,essex,17.2,12.205782273879567,1.720079675,40.754678,-74.213728
310084,KIMBALL MEDICAL CENTER,LAKEWOOD,NJ,ocean,11.3,12.981511847708584,1.889684326,40.073037,-74.218684
310086,KENNEDY UNIVERSITY HOSPITAL - STRATFORD DIV,STRATFORD,NJ,camden,13.2,11.370768736139988,1.90205886,39.828306,-75.008319
310091,MEMORIAL HOSPITAL OF SALEM COUNTY,SALEM,NJ,salem,11.8,11.501063799704179,1.400761154,39.593865,-75.445458
310092,CAPITAL HEALTH SYSTEM-FULD CAMPUS,TRENTON,NJ,mercer,11.1,10.04688011014399,3.034475327,40.235957,-74.751911
310096,"SAINT MICHAEL'S MEDICAL CENTER, INC",NEWARK,NJ,essex,17.2,12.215349217466844,1.334078419,40.743902,-74.174414
310108,JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY,EDISON,NJ,middlesex,8.5,11.800664044942664,1.725041759,40.556764,-74.350834
310110,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON,HAMILTON,NJ,mercer,11.1,10.967908888792447,2.120867541,40.216121,-74.672066
310111,CENTRASTATE MEDICAL CENTER,FREEHOLD,NJ,monmouth,6.9,12.833345824765084,1.329610328,40.237921,-74.311898
310112,BAYSHORE COMMUNITY HOSPITAL,HOLMDEL,NJ,monmouth,6.9,12.040640444178894,1.563331478,40.405347,-74.191732
310113,SOUTHERN OCEAN MEDICAL CENTER,MANAHAWKIN,NJ,ocean,11.3,11.601610436798396,1.264300657,39.721081,-74.285275
310115,HACKETTSTOWN REGIONAL MEDICAL CENTER,HACKETTSTOWN,NJ,morris,5,12.175618019255927,1.929464857,40.861792,-74.815858
310118,MEADOWLANDS HOSPITAL MEDICAL CENTER,SECAUCUS,NJ,bergen,6.6,11.859944404268585,3.115450309,40.791946,-74.073278
310119,UMDNJ UNIVERSITY HOSPITAL,NEWARK,NJ,essex,17.2,12.210592390128326,1.795445426,40.740215,-74.190209
310120,SAINT CLARE'S HOSPITAL/SUSSEX,SUSSEX,NJ,sussex,5.8,12.122226635219526,1.565672389,41.207049,-74.603481
320001,UNM HOSPITAL,ALBUQUERQUE,NM,bernalillo,19.7,19.79845174491199,0.76797144,35.088191,-106.619059
320002,ST VINCENT HOSPITAL,SANTA FE,NM,santa fe,16.5,14.394961352536733,0.575445878,35.659061,-105.945498
320003,ALTA VISTA REGIONAL HOSPITAL,LAS VEGAS,NM,san miguel,17.8,22.189166206982723,1.355593445,35.623578,-105.210786
320004,GERALD CHAMPION REGIONAL MEDICAL CENTE,ALAMOGORDO,NM,otero,19.2,19.2,0.678593441,32.926356,-105.934594
320005,SAN JUAN REGIONAL MEDICAL CENTER,FARMINGTON,NM,san juan,17.8,15.296582736432942,0.76402044,36.723947,-108.216853
320006,EASTERN NEW MEXICO MEDICAL CENTER,ROSWELL,NM,chaves,22.3,22.3,1.436888602,33.423708,-104.528462
320009,LOVELACE MEDICAL CENTER,ALBUQUERQUE,NM,bernalillo,19.7,19.795557935757987,1.035219928,35.086215,-106.639795
320011,ESPANOLA HOSPITAL,ESPANOLA,NM,rio arriba,22.7,16.81092753509363,0.905736984,35.997207,-106.087765
320013,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,TAOS,NM,taos,27.2,26.741498951262663,0.558705798,36.36867,-105.576218
320014,MIMBRES MEMORIAL HOSPITAL,DEMING,NM,luna,28.1,28.1,1.05594335,32.261255,-107.768753
320016,GILA REGIONAL MEDICAL CENTER,SILVER CITY,NM,grant,20.6,22.335956507235707,0.616804278,32.795584,-108.262756
320017,LOVELACE WOMEN'S HOSPITAL,ALBUQUERQUE,NM,bernalillo,19.7,19.75009105712868,0.855835592,35.13192,-106.590689
320018,MEMORIAL MEDICAL CENTER INC,LAS CRUCES,NM,dona ana,29.2,28.15681923367485,0.980811899,32.291376,-106.737144
320021,PRESBYTERIAN HOSPITAL,ALBUQUERQUE,NM,bernalillo,19.7,19.8025415003386,0.825078354,35.081573,-106.635382
320022,PLAINS REGIONAL MEDICAL CENTER  CLOVIS,CLOVIS,NM,curry,18.5,19.85319299409248,1.004001873,34.419366,-103.231755
320030,ARTESIA GENERAL HOSPITAL,ARTESIA,NM,eddy,15.2,18.10318909095487,0.746876051,32.84904,-104.411179
320033,LOS ALAMOS MEDICAL CENTER,LOS ALAMOS,NM,los alamos,3.8,9.872239205109132,0.758743689,35.881711,-106.318968
320037,CIBOLA GENERAL HOSPITAL,GRANTS,NM,cibola,29.9,30.08749617302947,0.623709276,35.16117,-107.828068
320038,REHOBOTH MCKINLEY CHRISTIAN HEALTH SER,GALLUP,NM,mckinley,31.8,33.954677343390955,0.46678023,35.507282,-108.727274
320059,NORTHERN NAVAJO MEDICAL CENTER,SHIPROCK,NM,san juan,17.8,17.201719389263634,0.407043183,36.685491,-108.708158
320060,ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,ZUNI,NM,mckinley,31.8,36.5,0.30083243,35.083139,-108.798852
320061,GALLUP INDIAN MEDICAL CENTER,GALLUP,NM,mckinley,31.8,33.96439573734829,0.412902929,35.508448,-108.730271
320062,CROWNPOINT HEALTHCARE FACILITY,CROWNPOINT,NM,mckinley,31.8,28.595923618768424,0.288230585,35.862339,-108.170351
320063,CARLSBAD MEDICAL CENTER,CARLSBAD,NM,eddy,15.2,15.2,1.241696157,32.441644,-104.257999
320065,LEA REGIONAL MEDICAL CENTER,HOBBS,NM,lea,18.6,15.853754718385428,1.336266629,32.762286,-103.184938
320067,GUADALUPE COUNTY HOSPITAL,SANTA ROSA,NM,guadalupe,25.4,24.351686173115006,0.276028059,34.929967,-104.693261
320074,LOVELACE WESTSIDE HOSPITAL,ALBUQUERQUE,NM,bernalillo,19.7,15.582933438319227,0.934035917,35.207521,-106.677193
320083,HEART HOSPITAL OF NEW MEXICO,ALBUQUERQUE,NM,bernalillo,19.7,19.79427262424519,1.015851942,35.087803,-106.636935
320084,ROOSEVELT GENERAL HOSPITAL,PORTALES,NM,roosevelt,24.7,19.920883555460517,0.483217519,34.169133,-103.361978
320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,LAS CRUCES,NM,dona ana,29.2,28.317827280836326,0.789448508,32.323665,-106.728954
320086,ROSWELL REGIONAL HOSPITAL,ROSWELL,NM,chaves,22.3,22.3,0.856698205,33.416888,-104.521075
320087,CHRISTUS ST VINCENT PHYSICIANS MEDICAL CENTER,SANTA FE,NM,santa fe,16.5,14.363805245786562,0.969782036,35.63346,-105.963243
330002,PENINSULA HOSPITAL CENTER,FAR ROCKAWAY,NY,queens,16,13.287360921491265,0.89021352,40.594581,-73.781445
330003,ALBANY MEMORIAL HOSPITAL,ALBANY,NY,albany,13.6,13.480562312183533,0.473225178,42.674078,-73.748497
330004,KINGSTON HOSPITAL,KINGSTON,NY,ulster,14.5,12.261754361807569,0.991647276,41.926722,-73.994983
330005,KALEIDA HEALTH,BUFFALO,NY,erie,15.3,14.320646280036884,0.632143938,42.874791,-78.851165
330006,ST JOSEPH'S MEDICAL CENTER,YONKERS,NY,westchester,10,12.453016772635445,0.435628138,40.929293,-73.897861
330008,WYOMING COUNTY COMMUNITY HOSPITAL,WARSAW,NY,wyoming,11.6,14.75262692035274,0.281142132,42.754247,-78.130682
330009,BRONX-LEBANON HOSPITAL CENTER,BRONX,NY,bronx,30.3,12.473889504024276,0.530509929,40.831324,-73.90371
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",BINGHAMTON,NY,broome,17.5,15.21391650568692,0.452853833,42.09266,-75.935679
330013,ALBANY MEDICAL CENTER HOSPITAL,ALBANY,NY,albany,13.6,13.482735506011691,1.12778899,42.653221,-73.776426
330014,JAMAICA HOSPITAL MEDICAL CENTER,JAMAICA,NY,queens,16,13.11413534472658,0.566778812,40.696654,-73.833084
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",BROOKLYN,NY,kings,23.6,13.071062948726672,0.621326676,40.613876,-73.948586
330023,VASSAR BROTHERS MEDICAL CENTER,POUGHKEEPSIE,NY,dutchess,10.1,12.209913327871003,1.217971766,41.69406,-73.934942
